,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.23116474151611327,0.01018681526184082,0.8181818181818182,0.9895246247793,gini,auto,110,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 110}",66,0.8111111111111111,0.9887640449438202,0.8444444444444444,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8764044943820225,0.9887780548628429,0.8651685393258427,0.9912718204488778,0.8539325842696629,0.9887780548628429,0.7752808988764045,0.9887780548628429,0.7528089887640449,0.9900249376558603,0.8202247191011236,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.0052648147334412,0.0003518382352572524,0.04483201773897709,0.0013904433042906767
11,0.25373613834381104,0.011247682571411132,0.8237934904601572,0.9891507152194512,gini,auto,120,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 120}",24,0.8111111111111111,0.9887640449438202,0.8666666666666667,0.9887640449438202,0.7528089887640449,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8314606741573034,0.9912718204488778,0.8426966292134831,0.9887780548628429,0.8202247191011236,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8314606741573034,0.9850374064837906,0.8522727272727273,0.9887920298879203,0.0092442693731167,0.00031183412631799267,0.036900251909095814,0.0018539232597964228
12,0.28863775730133057,0.012993264198303222,0.8159371492704826,0.9895246247793,gini,auto,130,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 130}",89,0.7888888888888889,0.9887640449438202,0.8666666666666667,0.9887640449438202,0.7303370786516854,0.9925187032418953,0.8764044943820225,0.9887780548628429,0.8426966292134831,0.9912718204488778,0.8202247191011236,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8202247191011236,0.9875311720698254,0.8522727272727273,0.9900373599003736,0.012038225402172921,0.002851606601008227,0.044029382710892774,0.0013904433042906767
13,0.29937565326690674,0.013148856163024903,0.813692480359147,0.9895246247793,gini,auto,140,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 140}",122,0.8111111111111111,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8314606741573034,0.9912718204488778,0.8202247191011236,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7865168539325843,0.9900249376558603,0.7865168539325843,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.017734787393534485,0.0003434100478840657,0.035267368692221635,0.0013904433042906767
14,0.3192695140838623,0.014466428756713867,0.8148148148148148,0.9893997808342314,gini,auto,150,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 150}",109,0.8,0.9887640449438202,0.8333333333333334,0.9875156054931336,0.7303370786516854,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8539325842696629,0.9912718204488778,0.8314606741573034,0.9887780548628429,0.7752808988764045,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8539325842696629,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.010345605075822354,0.0017706018402847252,0.04286179223380473,0.001504498006788819
15,0.33633904457092284,0.015178036689758301,0.8204264870931538,0.9895246247793,gini,auto,160,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 160}",47,0.7888888888888889,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8651685393258427,0.9912718204488778,0.8314606741573034,0.9887780548628429,0.8089887640449438,0.9887780548628429,0.7752808988764045,0.9900249376558603,0.8202247191011236,0.9875311720698254,0.8522727272727273,0.9900373599003736,0.004688130081775844,0.00045429378737685695,0.039687670441176284,0.0013904433042906767
16,0.4020032167434692,0.01907806396484375,0.8181818181818182,0.9895246247793,gini,auto,170,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 170}",66,0.8,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8764044943820225,0.9912718204488778,0.8314606741573034,0.9887780548628429,0.7865168539325843,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8202247191011236,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.07808476219435244,0.007923232369637061,0.042211371574789706,0.0013904433042906767
17,0.39816675186157224,0.01960113048553467,0.8226711560044894,0.9895246247793,gini,auto,180,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 180}",34,0.8,0.9887640449438202,0.8666666666666667,0.9887640449438202,0.7303370786516854,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8314606741573034,0.9912718204488778,0.8651685393258427,0.9887780548628429,0.8202247191011236,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8314606741573034,0.9875311720698254,0.8522727272727273,0.9900373599003736,0.020552092261591014,0.009036056403085062,0.043654633910812736,0.0013904433042906767
18,0.4278199911117554,0.0177290678024292,0.8148148148148148,0.9895246247793,gini,auto,190,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 190}",109,0.7888888888888889,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8764044943820225,0.9887780548628429,0.8202247191011236,0.9912718204488778,0.8426966292134831,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7752808988764045,0.9900249376558603,0.8089887640449438,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.048905045182530346,0.000370945850061071,0.03855776788148614,0.0013904433042906767
19,0.42153568267822267,0.019662070274353027,0.8159371492704826,0.9895246247793,gini,auto,200,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 200}",89,0.7888888888888889,0.9887640449438202,0.8666666666666667,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8651685393258427,0.9912718204488778,0.8202247191011236,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7752808988764045,0.9900249376558603,0.797752808988764,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.006245355074328024,0.004085943703570686,0.04080471398490344,0.0013904433042906767
20,0.02118234634399414,0.001373147964477539,0.8159371492704826,0.9730638981066093,gini,log2,10,"{'criterion': 'gini', 'max_features': 'log2', 'n_estimators': 10}",89,0.7666666666666667,0.9675405742821473,0.8555555555555555,0.9762796504369539,0.7191011235955056,0.9763092269326683,0.8876404494382022,0.9812967581047382,0.8539325842696629,0.970074812967581,0.8089887640449438,0.972568578553616,0.797752808988764,0.9738154613466334,0.7752808988764045,0.9750623441396509,0.8764044943820225,0.9663341645885287,0.8181818181818182,0.9713574097135741,0.0005556947270978768,3.0509418648447857e-05,0.0506642523476745,0.004255588481005167
21,0.04193577766418457,0.002305936813354492,0.8047138047138047,0.9831653641551708,gini,log2,20,"{'criterion': 'gini', 'max_features': 'log2', 'n_estimators': 20}",156,0.7777777777777778,0.9812734082397003,0.8111111111111111,0.9862671660424469,0.6966292134831461,0.986284289276808,0.8426966292134831,0.9825436408977556,0.8426966292134831,0.9812967581047382,0.8426966292134831,0.983790523690773,0.797752808988764,0.986284289276808,0.7640449438202247,0.9812967581047382,0.8314606741573034,0.9812967581047382,0.8409090909090909,0.9813200498132005,0.0018745377435347016,5.705380011294091e-05,0.045250005334338074,0.0021751706818624508
22,0.07123093605041504,0.004573225975036621,0.8170594837261503,0.9859081969068277,gini,log2,30,"{'criterion': 'gini', 'max_features': 'log2', 'n_estimators': 30}",79,0.8222222222222222,0.9875156054931336,0.8666666666666667,0.9837702871410736,0.7303370786516854,0.9925187032418953,0.8764044943820225,0.9850374064837906,0.8651685393258427,0.9887780548628429,0.8314606741573034,0.9800498753117207,0.7865168539325843,0.9825436408977556,0.7528089887640449,0.9887780548628429,0.8089887640449438,0.9825436408977556,0.8295454545454546,0.987546699875467,0.01413528093885053,0.0039423783305313235,0.046191175436858724,0.003573916032007025
